sample_id,audio_path,reference,reference_normalized,prediction_raw,prediction_normalized,wer_raw,cer_raw,wer_normalized,cer_normalized,processing_time,category
120,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40664\IISc_RESPIN_hi_D1_40664_251001_F_BANK_402852_40558045.wav,कुशल अपना नया व्यापार शुरू करने के लिए पूंजी बाजार से मशीनरी खरीदी,कुशल अपना नया व्यापार शुरू करने के लिए पूंजी बाजार से मशीनरी खरीदी,कुशल अपना नया व्यापार शुरू करने के लिए पूंजी बाजार से मशीनरी खरीदी,कुशल अपना नया व्यापार शुरू करने के लिए पूंजी बाजार से मशीनरी खरीदी,0.0,0.0,0.0,0.0,0.156001568,A_all_zero
130,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40670\IISc_RESPIN_hi_D1_40670_251001_F_AGRI_402684_40455426.wav,जुरशीतल बिहार के मिथिला एवं नेपाल का फसल उत्सव है,जुरशीतल बिहार के मिथिला एवं नेपाल का फसल उत्सव है,जुरशीतल बिहार के मिथिला एवं नेपाल का फसल उत्सव है,जुरशीतल बिहार के मिथिला एवं नेपाल का फसल उत्सव है,0.0,0.0,0.0,0.0,0.143699884,A_all_zero
145,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40702\IISc_RESPIN_hi_D1_40702_251001_F_AGRI_400070_40350317.wav,मवेशियों का परिवेश उनके लिए आरामदायक होना चाहिए,मवेशियों का परिवेश उनके लिए आरामदायक होना चाहिए,मवेशियों का परिवेश उनके लिए आरामदायक होना चाहिए,मवेशियों का परिवेश उनके लिए आरामदायक होना चाहिए,0.0,0.0,0.0,0.0,0.121138573,A_all_zero
146,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40702\IISc_RESPIN_hi_D1_40702_251001_F_BANK_401691_40354835.wav,ऑडिटर ने खाता बखूबी मिलाया,ऑडिटर ने खाता बखूबी मिलाया,ऑडिटर ने खाता बखूबी मिलाया,ऑडिटर ने खाता बखूबी मिलाया,0.0,0.0,0.0,0.0,0.096970081,A_all_zero
159,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40715\IISc_RESPIN_hi_D1_40715_251001_F_AGRI_401347_40378634.wav,चिरौंजी एक सूखा मेवा है,चिरौंजी एक सूखा मेवा है,चिरौंजी एक सूखा मेवा है,चिरौंजी एक सूखा मेवा है,0.0,0.0,0.0,0.0,0.101766348,A_all_zero
162,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40715\IISc_RESPIN_hi_D1_40715_251001_F_AGRI_402305_40413469.wav,परवल की मिठाई भी बनाई जाती है,परवल की मिठाई भी बनाई जाती है,परवल की मिठाई भी बनाई जाती है,परवल की मिठाई भी बनाई जाती है,0.0,0.0,0.0,0.0,0.107896805,A_all_zero
172,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40725\IISc_RESPIN_hi_D1_40725_251001_F_BANK_402852_40395131.wav,कुशल अपना नया व्यापार शुरू करने के लिए पूंजी बाजार से मशीनरी खरीदी,कुशल अपना नया व्यापार शुरू करने के लिए पूंजी बाजार से मशीनरी खरीदी,कुशल अपना नया व्यापार शुरू करने के लिए पूंजी बाजार से मशीनरी खरीदी,कुशल अपना नया व्यापार शुरू करने के लिए पूंजी बाजार से मशीनरी खरीदी,0.0,0.0,0.0,0.0,0.193972588,A_all_zero
174,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40725\IISc_RESPIN_hi_D1_40725_251001_F_AGRI_402305_40396291.wav,परवल की मिठाई भी बनाई जाती है,परवल की मिठाई भी बनाई जाती है,परवल की मिठाई भी बनाई जाती है,परवल की मिठाई भी बनाई जाती है,0.0,0.0,0.0,0.0,0.098018169,A_all_zero
202,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40766\IISc_RESPIN_hi_D1_40766_700046_F_AGRI_400788_40329092.wav,मेरे दोस्त के पिता टेरेस खेती करते हैं,मेरे दोस्त के पिता टेरेस खेती करते हैं,मेरे दोस्त के पिता टेरेस खेती करते हैं,मेरे दोस्त के पिता टेरेस खेती करते हैं,0.0,0.0,0.0,0.0,0.118195057,A_all_zero
204,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40766\IISc_RESPIN_hi_D1_40766_700046_F_AGRI_400853_40435597.wav,मुझे पुदीने की चटनी पसंद है,मुझे पुदीने की चटनी पसंद है,मुझे पुदीने की चटनी पसंद है,मुझे पुदीने की चटनी पसंद है,0.0,0.0,0.0,0.0,0.118160963,A_all_zero
206,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40766\IISc_RESPIN_hi_D1_40766_700046_F_AGRI_400821_40459559.wav,कृष्णा वैली गाय महाराष्ट्र में पाई जाती है,कृष्णा वैली गाय महाराष्ट्र में पाई जाती है,कृष्णा वैली गाय महाराष्ट्र में पाई जाती है,कृष्णा वैली गाय महाराष्ट्र में पाई जाती है,0.0,0.0,0.0,0.0,0.121975183,A_all_zero
219,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\41209\IISc_RESPIN_hi_D1_41209_251001_M_AGRI_421558_40728127.wav,सहकारी समितियों और किसान स्वामित्व वाली दूध उत्पादक कंपनियों की कार्यशील पूंजी की जरूरतों को पूरा करता है,सहकारी समितियों और किसान स्वामित्व वाली दूध उत्पादक कंपनियों की कार्यशील पूंजी की जरूरतों को पूरा करता है,सहकारी समितियों और किसान स्वामित्व वाली दूध उत्पादक कंपनियों की कार्यशील पूंजी की जरूरतों को पूरा करता है,सहकारी समितियों और किसान स्वामित्व वाली दूध उत्पादक कंपनियों की कार्यशील पूंजी की जरूरतों को पूरा करता है,0.0,0.0,0.0,0.0,0.159739733,A_all_zero
301,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\41648\IISc_RESPIN_hi_D1_41648_NA_F_BANK_402310_40933309.wav,ब्लैंक चेक का प्रयोग व्यापार जगत में किसी सौदेबाजी में होती है,ब्लैंक चेक का प्रयोग व्यापार जगत में किसी सौदेबाजी में होती है,ब्लैंक चेक का प्रयोग व्यापार जगत में किसी सौदेबाजी में होती है,ब्लैंक चेक का प्रयोग व्यापार जगत में किसी सौदेबाजी में होती है,0.0,0.0,0.0,0.0,0.201835871,A_all_zero
302,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\41648\IISc_RESPIN_hi_D1_41648_NA_F_AGRI_402804_40933317.wav,कोदो बाजरा को किसी भी प्रकार की मिट्टी में उगाया जा सकता है,कोदो बाजरा को किसी भी प्रकार की मिट्टी में उगाया जा सकता है,कोदो बाजरा को किसी भी प्रकार की मिट्टी में उगाया जा सकता है,कोदो बाजरा को किसी भी प्रकार की मिट्टी में उगाया जा सकता है,0.0,0.0,0.0,0.0,0.151852608,A_all_zero
314,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\41667\IISc_RESPIN_hi_D1_41667_251001_M_AGRI_402804_40931020.wav,कोदो बाजरा को किसी भी प्रकार की मिट्टी में उगाया जा सकता है,कोदो बाजरा को किसी भी प्रकार की मिट्टी में उगाया जा सकता है,कोदो बाजरा को किसी भी प्रकार की मिट्टी में उगाया जा सकता है,कोदो बाजरा को किसी भी प्रकार की मिट्टी में उगाया जा सकता है,0.0,0.0,0.0,0.0,0.114938498,A_all_zero
322,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\41672\IISc_RESPIN_hi_D1_41672_249145_F_BANK_402381_40951054.wav,कर से तकनीकी प्रगति की तेजी हुई है,कर से तकनीकी प्रगति की तेजी हुई है,कर से तकनीकी प्रगति की तेजी हुई है,कर से तकनीकी प्रगति की तेजी हुई है,0.0,0.0,0.0,0.0,0.102612734,A_all_zero
331,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\41680\IISc_RESPIN_hi_D1_41680_251001_M_AGRI_402804_40928089.wav,कोदो बाजरा को किसी भी प्रकार की मिट्टी में उगाया जा सकता है,कोदो बाजरा को किसी भी प्रकार की मिट्टी में उगाया जा सकता है,कोदो बाजरा को किसी भी प्रकार की मिट्टी में उगाया जा सकता है,कोदो बाजरा को किसी भी प्रकार की मिट्टी में उगाया जा सकता है,0.0,0.0,0.0,0.0,0.150769949,A_all_zero
338,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\41918\IISc_RESPIN_hi_D1_41918_251001_F_BANK_401691_40843139.wav,ऑडिटर ने खाता बखूबी मिलाया,ऑडिटर ने खाता बखूबी मिलाया,ऑडिटर ने खाता बखूबी मिलाया,ऑडिटर ने खाता बखूबी मिलाया,0.0,0.0,0.0,0.0,0.058106422,A_all_zero
360,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\42045\IISc_RESPIN_hi_D1_42045_251001_F_BANK_401357_40958459.wav,सोहेल अपनी बेटी को वित्त विश्लेषक बनाना चाहता है,सोहेल अपनी बेटी को वित्त विश्लेषक बनाना चाहता है,सोहेल अपनी बेटी को वित्त विश्लेषक बनाना चाहता है,सोहेल अपनी बेटी को वित्त विश्लेषक बनाना चाहता है,0.0,0.0,0.0,0.0,0.102884531,A_all_zero
388,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\42470\IISc_RESPIN_hi_D1_42470_251001_M_BANK_400077_41143275.wav,ऋण गारंटी को अमीर और भरोसेमंद आदमी ही दे सकता है,ऋण गारंटी को अमीर और भरोसेमंद आदमी ही दे सकता है,ऋण गारंटी को अमीर और भरोसेमंद आदमी ही दे सकता है,ऋण गारंटी को अमीर और भरोसेमंद आदमी ही दे सकता है,0.0,0.0,0.0,0.0,0.132005453,A_all_zero
396,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\42471\IISc_RESPIN_hi_D1_42471_251001_M_AGRI_400853_41202963.wav,मुझे पुदीने की चटनी पसंद है,मुझे पुदीने की चटनी पसंद है,मुझे पुदीने की चटनी पसंद है,मुझे पुदीने की चटनी पसंद है,0.0,0.0,0.0,0.0,0.107611418,A_all_zero
419,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40357\IISc_RESPIN_hi_D2_40357_207241_F_BANK_406319_40104902.wav,शहर की गलियों में रास्ते यूनिवर्सल बैंक के द्वारा दिए हुए पैसों से बनी है,शहर की गलियों में रास्ते यूनिवर्सल बैंक के द्वारा दिए हुए पैसों से बनी है,शहर की गलियों में रास्ते यूनिवर्सल बैंक के द्वारा दिए हुए पैसों से बनी है,शहर की गलियों में रास्ते यूनिवर्सल बैंक के द्वारा दिए हुए पैसों से बनी है,0.0,0.0,0.0,0.0,0.196234465,A_all_zero
459,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40435\IISc_RESPIN_hi_D2_40435_207125_M_AGRI_406698_40114562.wav,ई कॉमर्स सेवाओं और वस्तुओं दोनों पक्षों के बीच खरीद और बिक्री को संदर्भित करता है,ई कॉमर्स सेवाओं और वस्तुओं दोनों पक्षों के बीच खरीद और बिक्री को संदर्भित करता है,ई कॉमर्स सेवाओं और वस्तुओं दोनों पक्षों के बीच खरीद और बिक्री को संदर्भित करता है,ई कॉमर्स सेवाओं और वस्तुओं दोनों पक्षों के बीच खरीद और बिक्री को संदर्भित करता है,0.0,0.0,0.0,0.0,0.255676031,A_all_zero
466,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40435\IISc_RESPIN_hi_D2_40435_207125_M_AGRI_404455_40135055.wav,रोहण ने बताया कि वह प्रकृति में जल वितरण के बारे में एक आलेख लिख रहा है,रोहण ने बताया कि वह प्रकृति में जल वितरण के बारे में एक आलेख लिख रहा है,रोहण ने बताया कि वह प्रकृति में जल वितरण के बारे में एक आलेख लिख रहा है,रोहण ने बताया कि वह प्रकृति में जल वितरण के बारे में एक आलेख लिख रहा है,0.0,0.0,0.0,0.0,0.16604352,A_all_zero
475,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40443\IISc_RESPIN_hi_D2_40443_207241_F_BANK_406738_40088576.wav,भारत में मनरेगा एक जॉब गारंटी योजना है,भारत में मनरेगा एक जॉब गारंटी योजना है,भारत में मनरेगा एक जॉब गारंटी योजना है,भारत में मनरेगा एक जॉब गारंटी योजना है,0.0,0.0,0.0,0.0,0.102060795,A_all_zero
584,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40500\IISc_RESPIN_hi_D2_40500_207001_M_AGRI_406570_40150667.wav,जब कटहल कच्चा होता है तो इसका एक तटस्थ स्वाद होता है,जब कटहल कच्चा होता है तो इसका एक तटस्थ स्वाद होता है,जब कटहल कच्चा होता है तो इसका एक तटस्थ स्वाद होता है,जब कटहल कच्चा होता है तो इसका एक तटस्थ स्वाद होता है,0.0,0.0,0.0,0.0,0.198056936,A_all_zero
651,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40818\IISc_RESPIN_hi_D2_40818_207001_F_AGRI_406448_40261388.wav,फॉरेस्ट गार्डनिंग में जमीन उपजाऊ बना रहता है,फॉरेस्ट गार्डनिंग में जमीन उपजाऊ बना रहता है,फॉरेस्ट गार्डनिंग में जमीन उपजाऊ बना रहता है,फॉरेस्ट गार्डनिंग में जमीन उपजाऊ बना रहता है,0.0,0.0,0.0,0.0,0.122631311,A_all_zero
664,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40827\IISc_RESPIN_hi_D2_40827_207001_M_BANK_404807_40301675.wav,मुझे खुशी है कि भारत में अब एक महिला वित्त मंत्री है,मुझे खुशी है कि भारत में अब एक महिला वित्त मंत्री है,मुझे खुशी है कि भारत में अब एक महिला वित्त मंत्री है,मुझे खुशी है कि भारत में अब एक महिला वित्त मंत्री है,0.0,0.0,0.0,0.0,0.145278215,A_all_zero
680,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40829\IISc_RESPIN_hi_D2_40829_207247_F_BANK_406510_40501554.wav,सामुदायिक बैंक के कर्मचारी अक्सर उन समुदायों में रहते हैं जिनकी वे सेवा करते हैं,सामुदायिक बैंक के कर्मचारी अक्सर उन समुदायों में रहते हैं जिनकी वे सेवा करते हैं,सामुदायिक बैंक के कर्मचारी अक्सर उन समुदायों में रहते हैं जिनकी वे सेवा करते हैं,सामुदायिक बैंक के कर्मचारी अक्सर उन समुदायों में रहते हैं जिनकी वे सेवा करते हैं,0.0,0.0,0.0,0.0,0.261789322,A_all_zero
696,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40834\IISc_RESPIN_hi_D2_40834_207001_M_BANK_406499_40262003.wav,धारक की मृत्यु होने की स्थिति में भी क्षतिपूर्ति करती है,धारक की मृत्यु होने की स्थिति में भी क्षतिपूर्ति करती है,धारक की मृत्यु होने की स्थिति में भी क्षतिपूर्ति करती है,धारक की मृत्यु होने की स्थिति में भी क्षतिपूर्ति करती है,0.0,0.0,0.0,0.0,0.16556859,A_all_zero
697,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40834\IISc_RESPIN_hi_D2_40834_207001_M_BANK_406722_40281400.wav,संविधान में टैक्स अनदेखा की विस्तार से व्याख्या भी की गई है,संविधान में टैक्स अनदेखा की विस्तार से व्याख्या भी की गई है,संविधान में टैक्स अनदेखा की विस्तार से व्याख्या भी की गई है,संविधान में टैक्स अनदेखा की विस्तार से व्याख्या भी की गई है,0.0,0.0,0.0,0.0,0.150871038,A_all_zero
700,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40834\IISc_RESPIN_hi_D2_40834_207001_M_BANK_404495_40307843.wav,निश्चित आय विश्लेषण हेजिंग पोर्टफोलियो में संभावित मूल्य व्यवहार को भी संबोधित करता है,निश्चित आय विश्लेषण हेजिंग पोर्टफोलियो में संभावित मूल्य व्यवहार को भी संबोधित करता है,निश्चित आय विश्लेषण हेजिंग पोर्टफोलियो में संभावित मूल्य व्यवहार को भी संबोधित करता है,निश्चित आय विश्लेषण हेजिंग पोर्टफोलियो में संभावित मूल्य व्यवहार को भी संबोधित करता है,0.0,0.0,0.0,0.0,0.219906807,A_all_zero
734,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40863\IISc_RESPIN_hi_D2_40863_207247_F_AGRI_407018_40370388.wav,कोलेजन ऊतकों को संरचनात्मक सहायता प्रदान करता है और आवश्यक कार्यों में भी शामिल है,कोलेजन ऊतकों को संरचनात्मक सहायता प्रदान करता है और आवश्यक कार्यों में भी शामिल है,कोलेजन ऊतकों को संरचनात्मक सहायता प्रदान करता है और आवश्यक कार्यों में भी शामिल है,कोलेजन ऊतकों को संरचनात्मक सहायता प्रदान करता है और आवश्यक कार्यों में भी शामिल है,0.0,0.0,0.0,0.0,0.219692945,A_all_zero
833,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\41686\IISc_RESPIN_hi_D2_41686_207241_F_BANK_404439_40900243.wav,टैक्स हेवन उन देशों को कहते हैं जहाँ अन्य देशों की अपेक्षा कम कर लगता है,टैक्स हेवन उन देशों को कहते हैं जहाँ अन्य देशों की अपेक्षा कम कर लगता है,टैक्स हेवन उन देशों को कहते हैं जहाँ अन्य देशों की अपेक्षा कम कर लगता है,टैक्स हेवन उन देशों को कहते हैं जहाँ अन्य देशों की अपेक्षा कम कर लगता है,0.0,0.0,0.0,0.0,0.201205492,A_all_zero
845,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\41701\IISc_RESPIN_hi_D2_41701_207241_M_AGRI_406374_40873026.wav,फसल विविधता हमारे आसपास के पर्यावरण के पनपने में मददगार है,फसल विविधता हमारे आसपास के पर्यावरण के पनपने में मददगार है,फसल विविधता हमारे आसपास के पर्यावरण के पनपने में मददगार है,फसल विविधता हमारे आसपास के पर्यावरण के पनपने में मददगार है,0.0,0.0,0.0,0.0,0.1945436,A_all_zero
875,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\41720\IISc_RESPIN_hi_D2_41720_207125_M_AGRI_407112_40810429.wav,चाय की पैकेजिंग ग्राहकों की जरूरतों के अनुसार किया जाता है,चाय की पैकेजिंग ग्राहकों की जरूरतों के अनुसार किया जाता है,चाय की पैकेजिंग ग्राहकों की जरूरतों के अनुसार किया जाता है,चाय की पैकेजिंग ग्राहकों की जरूरतों के अनुसार किया जाता है,0.0,0.0,0.0,0.0,0.151177645,A_all_zero
876,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\41720\IISc_RESPIN_hi_D2_41720_207125_M_BANK_405329_40810439.wav,टारगेट मार्केट किसी उत्पाद की पैकेजिंग और वितरण को भी सूचित कर सकता है,टारगेट मार्केट किसी उत्पाद की पैकेजिंग और वितरण को भी सूचित कर सकता है,टारगेट मार्केट किसी उत्पाद की पैकेजिंग और वितरण को भी सूचित कर सकता है,टारगेट मार्केट किसी उत्पाद की पैकेजिंग और वितरण को भी सूचित कर सकता है,0.0,0.0,0.0,0.0,0.16326046,A_all_zero
880,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\42007\IISc_RESPIN_hi_D2_42007_207241_F_AGRI_405324_40928132.wav,कपास की जैविक खेती के लिए मिट्टी में जलधारण और जल निकास क्षमता होनी चाहिए,कपास की जैविक खेती के लिए मिट्टी में जलधारण और जल निकास क्षमता होनी चाहिए,कपास की जैविक खेती के लिए मिट्टी में जलधारण और जल निकास क्षमता होनी चाहिए,कपास की जैविक खेती के लिए मिट्टी में जलधारण और जल निकास क्षमता होनी चाहिए,0.0,0.0,0.0,0.0,0.162337303,A_all_zero
881,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\42007\IISc_RESPIN_hi_D2_42007_207241_F_AGRI_404547_40928137.wav,फसल बीमा का लाभ आय में स्थिरता है अर्थात यह किसानों को फसल खराब होने से होने वाले नुकसान से बचाता है,फसल बीमा का लाभ आय में स्थिरता है अर्थात यह किसानों को फसल खराब होने से होने वाले नुकसान से बचाता है,फसल बीमा का लाभ आय में स्थिरता है अर्थात यह किसानों को फसल खराब होने से होने वाले नुकसान से बचाता है,फसल बीमा का लाभ आय में स्थिरता है अर्थात यह किसानों को फसल खराब होने से होने वाले नुकसान से बचाता है,0.0,0.0,0.0,0.0,0.26585865,A_all_zero
903,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\42510\IISc_RESPIN_hi_D2_42510_207241_M_AGRI_406417_41217832.wav,बाजरा पाचन क्रिया से संबंधित रोगों को दूर करने में मदद करता है,बाजरा पाचन क्रिया से संबंधित रोगों को दूर करने में मदद करता है,बाजरा पाचन क्रिया से संबंधित रोगों को दूर करने में मदद करता है,बाजरा पाचन क्रिया से संबंधित रोगों को दूर करने में मदद करता है,0.0,0.0,0.0,0.0,0.163129091,A_all_zero
906,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\42514\IISc_RESPIN_hi_D2_42514_207241_F_BANK_406499_41190875.wav,धारक की मृत्यु होने की स्थिति में भी क्षतिपूर्ति करती है,धारक की मृत्यु होने की स्थिति में भी क्षतिपूर्ति करती है,धारक की मृत्यु होने की स्थिति में भी क्षतिपूर्ति करती है,धारक की मृत्यु होने की स्थिति में भी क्षतिपूर्ति करती है,0.0,0.0,0.0,0.0,0.170408487,A_all_zero
912,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\42518\IISc_RESPIN_hi_D2_42518_207241_F_BANK_406427_41219124.wav,भारतीय सेना बजट में अधिकांश खर्च महत्वपूर्ण हथियारों और गोला बारूद के लिए भी होता है,भारतीय सेना बजट में अधिकांश खर्च महत्वपूर्ण हथियारों और गोला बारूद के लिए भी होता है,भारतीय सेना बजट में अधिकांश खर्च महत्वपूर्ण हथियारों और गोला बारूद के लिए भी होता है,भारतीय सेना बजट में अधिकांश खर्च महत्वपूर्ण हथियारों और गोला बारूद के लिए भी होता है,0.0,0.0,0.0,0.0,0.217864513,A_all_zero
928,D:\SPIRE Internship\IISc_RESPIN_test_hi\D3\40175\IISc_RESPIN_hi_D3_40175_210430_F_AGRI_411526_40102840.wav,लौकी कई तरह के स्वास्थ्य लाभ प्रदान करती है,लौकी कई तरह के स्वास्थ्य लाभ प्रदान करती है,लौकी कई तरह के स्वास्थ्य लाभ प्रदान करती है,लौकी कई तरह के स्वास्थ्य लाभ प्रदान करती है,0.0,0.0,0.0,0.0,0.114463568,A_all_zero
942,D:\SPIRE Internship\IISc_RESPIN_test_hi\D3\40184\IISc_RESPIN_hi_D3_40184_210430_M_AGRI_411082_40033365.wav,मैंने थाईलैंड में दोपहिया ट्रैक्टर का इस्तेमाल देखा है,मैंने थाईलैंड में दोपहिया ट्रैक्टर का इस्तेमाल देखा है,मैंने थाईलैंड में दोपहिया ट्रैक्टर का इस्तेमाल देखा है,मैंने थाईलैंड में दोपहिया ट्रैक्टर का इस्तेमाल देखा है,0.0,0.0,0.0,0.0,0.155862093,A_all_zero
