sample_id,audio_path,reference,reference_normalized,prediction_raw,prediction_normalized,wer_raw,cer_raw,wer_normalized,cer_normalized,processing_time
29,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40027\IISc_RESPIN_hi_D1_40027_251001_F_AGRI_403322_40218209.wav,प्रधानमंत्री फसल बीमा योजना का पैसा कैसे चेक करें ?,प रध नम त र फसल ब म य जन क प स क स च क कर,प्रधानमंत्री फसल बीमा योजना का पैसा कैसे चेक करें,प रध नम त र फसल ब म य जन क प स क स च क कर,10.0,3.9215686274509802,0.0,0.0,0.052124738693237305
30,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40027\IISc_RESPIN_hi_D1_40027_251001_F_BANK_404053_40218227.wav,पर्सनल लोन के लिए कौन सा बैंक सबसे अच्छा है ?,पर सनल ल न क ल ए क न स ब क सबस अच छ ह,पर्सनल लोन के लिए कौन सा बैंक सबसे अच्छा है,पर सनल ल न क ल ए क न स ब क सबस अच छ ह,9.090909090909092,4.444444444444445,0.0,0.0,0.04261136054992676
31,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40027\IISc_RESPIN_hi_D1_40027_251001_F_AGRI_403250_40218381.wav,जलवायु और मौसम में क्या अंतर है ?,जलव य और म सम म क य अ तर ह,जलवायु और मौसम में क्या अंतर है,जलव य और म सम म क य अ तर ह,12.5,6.0606060606060606,0.0,0.0,0.040051937103271484
32,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40027\IISc_RESPIN_hi_D1_40027_251001_F_AGRI_403488_40218505.wav,गन्ने कि खेती कौन से मौसम में होती है ?,गन न क ख त क न स म सम म ह त ह,गन्ने की खेती कौन से मौसम में होती है,गन न क ख त क न स म सम म ह त ह,20.0,7.6923076923076925,0.0,0.0,0.04589509963989258
33,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40027\IISc_RESPIN_hi_D1_40027_251001_F_AGRI_403195_40218550.wav,रबी फसल के दो उदाहरण दीजिए ?,रब फसल क द उद हरण द ज ए,रवि फसल के दो उदाहरण दीजिए,रव फसल क द उद हरण द ज ए,28.57142857142857,14.285714285714285,11.11111111111111,4.3478260869565215,0.044120073318481445
34,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40029\IISc_RESPIN_hi_D1_40029_251001_F_AGRI_400526_40053153.wav,ओपनर मशीन में गांजा के रेशो से धूल अलग हो जाती है,ओपनर मश न म ग ज क र श स ध ल अलग ह ज त ह,ओपनर मशीन में गांजा के रेशों से धूल अलग हो जाती है,ओपनर मश न म ग ज क र श स ध ल अलग ह ज त ह,8.333333333333332,2.0408163265306123,0.0,0.0,0.059159278869628906
35,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40029\IISc_RESPIN_hi_D1_40029_251001_F_BANK_402639_40082619.wav,मुझें नया पासबूक चाहिए,म झ नय प सब क च ह ए,मुझे नया पासबुक चाहिए,म झ नय प सब क च ह ए,50.0,9.090909090909092,0.0,0.0,0.03873133659362793
36,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40029\IISc_RESPIN_hi_D1_40029_251001_F_AGRI_400183_40108359.wav,बम्बूसा बांस दस मीटर तक लम्बा होता है,बम ब स ब स दस म टर तक लम ब ह त ह,बमबोसा बांस दस मीटर तक लंबा होता है,बमब स ब स दस म टर तक ल ब ह त ह,25.0,10.81081081081081,21.428571428571427,6.25,0.045929670333862305
37,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40029\IISc_RESPIN_hi_D1_40029_251001_F_BANK_400385_40108393.wav,मैं कल अपनी पत्नी के साथ एक संयुक्त खाता खुलवाया,म कल अपन पत न क स थ एक स य क त ख त ख लव य,मैं कल अपनी पत्नी के साथ एक संयुक्त खाता खुलवाया,म कल अपन पत न क स थ एक स य क त ख त ख लव य,0.0,0.0,0.0,0.0,0.04618048667907715
38,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40029\IISc_RESPIN_hi_D1_40029_251001_F_AGRI_403680_40109549.wav,कौन सी मिट्टी सबसे उपजाऊ है ?,क न स म ट ट सबस उपज ऊ ह,कौन सी मिट्टी सबसे उपजाऊ है,क न स म ट ट सबस उपज ऊ ह,14.285714285714285,6.896551724137931,0.0,0.0,0.03799033164978027
39,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40029\IISc_RESPIN_hi_D1_40029_251001_F_BANK_404009_40109553.wav,वित्त मंत्रालय के तहत प्रधानमंत्री गरीब कल्याण योजना कब लागू हुई ?,व त त म त र लय क तहत प रध नम त र गर ब कल य ण य जन कब ल ग ह ई,वित्त मंत्रालय के तहत प्रधानमंत्री गरीब कल्याणक योजना कब लागू हुई,व त त म त र लय क तहत प रध नम त र गर ब कल य णक य जन कब ल ग ह ई,16.666666666666664,4.545454545454546,3.8461538461538463,1.6666666666666667,0.06976628303527832
40,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40029\IISc_RESPIN_hi_D1_40029_251001_F_AGRI_403286_40110844.wav,बहुविध फसल प्रणाली से आप क्या समझते हैं ?,बह व ध फसल प रण ल स आप क य समझत ह,बहु विधि फसल प्रणाली इसे आप क्या समझते हैं,बह व ध फसल प रण ल इस आप क य समझत ह,44.44444444444444,12.195121951219512,7.6923076923076925,3.0303030303030303,0.041465044021606445
41,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40029\IISc_RESPIN_hi_D1_40029_251001_F_AGRI_403224_40110861.wav,सिंचाई कितने प्रकार की होती हैं ?,स च ई क तन प रक र क ह त ह,सिंचाई कितने प्रकार की होती है,स च ई क तन प रक र क ह त ह,28.57142857142857,9.090909090909092,0.0,0.0,0.040647268295288086
42,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40029\IISc_RESPIN_hi_D1_40029_251001_F_BANK_403953_40119919.wav,क्या मैं मासिक भुगतान वहन कर सकता हूँ ?,क य म म स क भ गत न वहन कर सकत ह,क्या मैं मासिक भुगतान वहन कर सकता हूं,क य म म स क भ गत न वहन कर सकत ह,22.22222222222222,7.6923076923076925,0.0,0.0,0.04022026062011719
43,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40029\IISc_RESPIN_hi_D1_40029_251001_F_BANK_404171_40119926.wav,मैं उपलब्ध बीमा विकल्पों को कैसे देख सकती हूँ ?,म उपलब ध ब म व कल प क क स द ख सकत ह,मैं उपलब्ध बीमा विकल्पों को कैसे देख सकती हूं,म उपलब ध ब म व कल प क क स द ख सकत ह,20.0,6.382978723404255,0.0,0.0,0.047821998596191406
44,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40042\IISc_RESPIN_hi_D1_40042_251001_F_BANK_400361_40000764.wav,कर माफी उन लोगों के लिए है जो सालों से अपनी संपत्ति को छिपाते हैं,कर म फ उन ल ग क ल ए ह ज स ल स अपन स पत त क छ प त ह,कर माफी उन लोगों के लिए है जो सालों से अपनी संपत्ति को छिपाते हैं,कर म फ उन ल ग क ल ए ह ज स ल स अपन स पत त क छ प त ह,0.0,0.0,0.0,0.0,0.07179832458496094
45,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40042\IISc_RESPIN_hi_D1_40042_251001_F_BANK_401691_40000785.wav,ऑडिटर ने खाता बखूबी मिलाया,ऑड टर न ख त बख ब म ल य,ऑडिटर ने खाता बखूबी मिलाया,ऑड टर न ख त बख ब म ल य,0.0,0.0,0.0,0.0,0.035902976989746094
46,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40042\IISc_RESPIN_hi_D1_40042_251001_F_AGRI_400641_40006396.wav,कुछ कीटनाशक स्प्रेयर रॉकिंग स्प्रेयर होते हैं,क छ क टन शक स प र यर र क ग स प र यर ह त ह,कुछ कीटनाशक स्प्ेयर रॉकिंग स्प्रेयर होते हैं,क छ क टन शक स प यर र क ग स प र यर ह त ह,14.285714285714285,2.2222222222222223,5.263157894736842,4.878048780487805,0.050338029861450195
47,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40042\IISc_RESPIN_hi_D1_40042_251001_F_BANK_401332_40006407.wav,इंदिरा आवास योजना का नाम बदलकर प्रधानमंत्री आवास योजना मार्च दो हजार सोलह को रखा गया,इ द र आव स य जन क न म बदलकर प रध नम त र आव स य जन म र च द हज र स लह क रख गय,इंदिरा आवास योजना का नाम बदलकर प्रधानमंत्री आवास योजना मार्च दो हजार सोलह को रखा गया,इ द र आव स य जन क न म बदलकर प रध नम त र आव स य जन म र च द हज र स लह क रख गय,0.0,0.0,0.0,0.0,0.08375191688537598
48,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40042\IISc_RESPIN_hi_D1_40042_251001_F_AGRI_402229_40007180.wav,काईटिन का प्रयोग खेती में बढ़ रहा है,क ईट न क प रय ग ख त म बढ रह ह,काइटिन का पयोग खेती में बढ़ रहा है,क इट न क पय ग ख त म बढ रह ह,37.5,14.285714285714285,23.076923076923077,10.344827586206897,0.046211957931518555
49,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40042\IISc_RESPIN_hi_D1_40042_251001_F_AGRI_403745_40014913.wav,जुगाली करने वाले जानवर के आमाशय के कितने भाग होते हैं ?,ज ग ल करन व ल ज नवर क आम शय क क तन भ ग ह त ह,जुगाली करने वाले जानवर के अमाशे के कितने भाग होते हैं,ज ग ल करन व ल ज नवर क अम श क क तन भ ग ह त ह,16.666666666666664,7.2727272727272725,10.526315789473683,4.545454545454546,0.051120758056640625
50,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40042\IISc_RESPIN_hi_D1_40042_251001_F_BANK_403949_40014937.wav,पर्सनल लोन के लिए अप्लाई करने से पहले मुझे किन बातों का ध्यान रखना चाहिए ?,पर सनल ल न क ल ए अप ल ई करन स पहल म झ क न ब त क ध य न रखन च ह ए,पर्सनल लोन के लिए अप्लाई करने से पहले मुझे किन बातों का ध्यान रखना चाहिए,पर सनल ल न क ल ए अप ल ई करन स पहल म झ क न ब त क ध य न रखन च ह ए,6.25,2.7027027027027026,0.0,0.0,0.07300782203674316
51,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40042\IISc_RESPIN_hi_D1_40042_251001_F_BANK_403953_40015608.wav,क्या मैं मासिक भुगतान वहन कर सकता हूँ ?,क य म म स क भ गत न वहन कर सकत ह,क्या मैं मासिक भुगतान वहन कर सकता हूँ,क य म म स क भ गत न वहन कर सकत ह,11.11111111111111,5.128205128205128,0.0,0.0,0.04720115661621094
52,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40042\IISc_RESPIN_hi_D1_40042_251001_F_AGRI_403471_40015614.wav,एक भैंस पालने में कितना खर्चा आता है ?,एक भ स प लन म क तन खर च आत ह,एक भैंस पालने में कितना खर्चा आता है,एक भ स प लन म क तन खर च आत ह,11.11111111111111,5.263157894736842,0.0,0.0,0.0515286922454834
53,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40048\IISc_RESPIN_hi_D1_40048_247001_M_BANK_402913_40069623.wav,"ऐतिहासिक रूप से , लाभांश के हकदार होने के प्रमाण के लिए प्रमाणपत्रों की आवश्यकता हो सकती है",ऐत ह स क र प स ल भ श क हकद र ह न क प रम ण क ल ए प रम णपत र क आवश यकत ह सकत ह,ऐतिहासिक रूप से लाभांश के हकदार होने के प्रमाण के लिए प्रमाण पत्रों की आवश्यकता हो सकती है,ऐत ह स क र प स ल भ श क हकद र ह न क प रम ण क ल ए प रम ण पत र क आवश यकत ह सकत ह,16.666666666666664,3.296703296703297,6.25,1.3157894736842104,0.07520222663879395
54,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40048\IISc_RESPIN_hi_D1_40048_247001_M_AGRI_400609_40069630.wav,अनाज गाड़ी को अधिकतर पशु खींचते हैं,अन ज ग ड क अध कतर पश ख चत ह,अनाज गाड़ी को अधिकतर पशु खींचते हैं,अन ज ग ड क अध कतर पश ख चत ह,14.285714285714285,5.88235294117647,0.0,0.0,0.03973555564880371
55,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40048\IISc_RESPIN_hi_D1_40048_247001_M_BANK_401820_40108791.wav,भारतीय लेखा मानक के आने से व्यापारियों में बेईमानी कम हो गई है,भ रत य ल ख म नक क आन स व य प र य म ब ईम न कम ह गई ह,भारतीय लेखा मानक के आने से व्यापारियों में वैमानी कम हो गई है,भ रत य ल ख म नक क आन स व य प र य म व म न कम ह गई ह,7.6923076923076925,4.838709677419355,8.695652173913043,3.9215686274509802,0.05218243598937988
56,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40048\IISc_RESPIN_hi_D1_40048_247001_M_AGRI_402684_40108800.wav,जुरशीतल बिहार के मिथिला एवं नेपाल का फसल उत्सव है,ज रश तल ब ह र क म थ ल एव न प ल क फसल उत सव ह,जुर शीतल बिहार के मिथिला एवं नेपाल का फसल उत्सव है,ज र श तल ब ह र क म थ ल एव न प ल क फसल उत सव ह,20.0,2.0408163265306123,10.526315789473683,2.272727272727273,0.048163414001464844
57,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40048\IISc_RESPIN_hi_D1_40048_247001_M_AGRI_403590_40128117.wav,किसानों को कौन सा बीज दिया जाता है ?,क स न क क न स ब ज द य ज त ह,किसानों को कौन सा भेज दिया जाता है,क स न क क न स भ ज द य ज त ह,22.22222222222222,11.11111111111111,7.142857142857142,3.7037037037037033,0.031187057495117188
58,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40048\IISc_RESPIN_hi_D1_40048_247001_M_AGRI_403488_40128140.wav,गन्ने कि खेती कौन से मौसम में होती है ?,गन न क ख त क न स म सम म ह त ह,गन्ने की खेती कौन से मौसम में होती है,गन न क ख त क न स म सम म ह त ह,20.0,7.6923076923076925,0.0,0.0,0.042746782302856445
59,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40048\IISc_RESPIN_hi_D1_40048_247001_M_BANK_403887_40134012.wav,आप ऋण आय का उपयोग कैसे करेंगे ?,आप ऋण आय क उपय ग क स कर ग,आप ऋन आय का उपयोग कैसे करेंगे,आप ऋन आय क उपय ग क स कर ग,25.0,9.67741935483871,10.0,4.0,0.03374528884887695
